     958.8230215       541.195661
     583.9348762      721.6447498
     1158.491331      193.1197983
     1031.560171      1030.072222
     985.7168015      603.4626718
     1002.265571      614.6037133
     987.9220165      367.3774603
     977.0684783      435.2475845
     1444.901985      381.2572294
     1024.675127      258.1703136
     934.0877297      654.5914739
     787.8429266      290.6127396
     868.0728372      510.8646561
     1083.284826      583.6805949
     1017.774811      503.0275064
     965.9681987      1069.749984
     1172.628006      457.1509657
     779.7395149       769.879558
     709.6341887      380.1642423
     1149.009421      659.0443592
     956.0712389      618.6311794
     1118.744011      382.6793574
     1061.283647      601.1114976
     1030.743892      487.7628905
     1388.849267      400.2418867
     792.3027577      590.1835458
      1021.74983       725.753096
     955.5396672      669.4849718
     614.1917482       863.843905
     788.2641494      506.0725313
     1014.239496      680.7047846
     897.7614952      487.6159442
     1304.226924      220.7345281
     987.8385984      605.7885184
     1045.882166      561.0301737
     972.4133972      334.2831108
     1149.507392      711.6443724
     1070.364524      612.5436433
      969.050072      51.05459264
     972.7730731      611.9319541
      704.054709      691.3557923
     1015.902696      853.6316695
     1108.278501      574.4260349
     665.4554365       857.314829
     827.3098137       551.014903
      1031.13188      568.3101262
     575.3158551      198.4894062
      1266.23717      401.6901692
     1100.381783      606.3967519
      1068.50061       572.510009
     1301.234439      470.7739657
     851.7929964      700.8340445
     1434.663532      378.8989456
     809.6663112      612.3885943
      652.080957      537.3949395
     795.0074408      793.1567556
     719.0097524      858.9678486
     856.0797491      674.5473533
     1051.072628      458.2551389
     727.2325911      534.2862901
     874.6591757      485.8140646
     819.4037413       371.263334
      1130.41983      383.6406767
     1465.853718      427.8230067
     652.7211655      656.3692874
      635.124593      724.2747814
      963.756341      459.0994838
     839.3403266      777.1930076
     895.3338118      679.3748419
     901.3361891      691.1691259
     875.7390914      624.9122559
     806.5116979       556.962979
     1047.267204      590.2639446
     1049.173394       481.841339
     1029.929482      131.9173812
     1310.485491       582.995538
     1102.711177      283.6094682
     1032.754557      510.2613363
     1029.460523      739.9018027
     913.6287454      349.5199448
     1133.754553      478.0204688
     1107.543088      321.0849907
     938.3080216      413.4338923
     1030.661774      1051.006703
     1207.260045      931.9551634
      1420.14036       802.196038
     1307.817114      821.8314398
     837.7414818      930.3656091
     964.9484243      780.5613461
      1125.29679       507.346027
     1248.999506      150.0458329
      1008.94689      473.7051912
     701.2332187      500.1282537
     1151.205463      808.6897926
     1121.881524      356.0262565
     890.4650966      578.6205432
      1218.78376      473.8979651
     795.1257853      210.4679436
     926.2731144       665.094521
     1376.152396      432.3342474
     1263.089521      194.0863064
     1000.000678      24.03397288
     1433.905714      594.0578092
     645.5704668      436.8116329
     839.7821403      599.4101612
     1317.410105      854.6276456
     826.2654449      829.4907623
       880.08167      845.7880148
     734.1536272      785.4607148
     866.6978155      507.4529629
     944.2496701      614.0730906
     948.9314714      643.6447148
     1142.145517      659.4657747
     1039.818841       600.216114
     1157.861234      852.3584179
     926.4805134      360.6922293
     472.9802006      585.3347864
     970.3593156      612.2194309
     1061.427065       681.809051
     1007.815376      568.5049741
     901.4182195      967.9539702
     651.5379505      441.6985703
     788.6174024      623.9749432
     975.2719213      904.2912487
     1196.705441      734.3381231
     1043.783729      478.3015492
     864.1739935      229.5097487
     910.9238867      501.0140008
      863.519185      271.9073021
     696.9638846      772.0185454
      965.685388      907.5530472
     855.7518527      49.34310201
     822.6646178      825.4016251
     1021.714336      737.3170129
     876.0916174      581.2131907
     1151.241811      814.7592636
     1108.669739      429.3347333
     823.8635387      311.1105641
     788.4300071      796.2992246
     761.4048213      912.4138252
     939.6794345       486.403864
     1465.400342      633.2608143
     666.3170482      862.6230225
     1019.945734      620.2660681
      1428.80917      373.2939949
     923.0322843      153.0318501
     922.4996295      669.7326215
     1045.426881      549.9117939
     1430.425362      369.6621297
     994.2354863      1003.553746
     593.7362576      326.4552333
     892.8502851      581.9078133
     1356.600014      268.1882734
     857.4816419      355.7677943
      1076.78757      521.2829624
     508.1257882      464.5425162
     1137.089639      528.2836736
     781.7142115       665.226778
     852.3514953      555.7197644
     1095.683297      865.1268911
     686.9196839      432.1476237
     984.5391414      83.01534673
      970.349564      367.7210322
     967.9009583      721.6330833
      1089.87953       473.191193
     928.3808209      600.6409542
     689.3343957      143.5160391
     1238.274042      178.0058233
     766.8389279      614.1718142
     1035.260333      457.0562428
      801.704538      791.6124698
     1032.896244      598.4851238
     991.1680816      661.2445736
      893.730695      501.8590329
      893.208876      531.1665622
     1067.774315      615.4036378
     810.1133263      787.2938385
     1100.983319      278.4723132
     923.3192047      739.4000815
     703.2287945       159.845376
     890.3185715      751.1043077
     742.6580847      529.0374025
     580.8804168      730.1893467
     1048.257319      494.6363098
     807.6345285      217.8297102
     595.9598825       928.007142
     1174.338532      941.0069126
      1012.93606      665.0399968
     1117.307534      183.3097945
     948.3920914      483.4854707
