     958.8230211      541.1956611
     583.9348762        721.64475
      1158.49133      193.1197983
     1031.560171      1030.072222
     985.7168052      603.4626704
     1002.265564      614.6037273
     987.9220165      367.3774604
     977.0684796      435.2475849
     1444.901985      381.2572294
     1024.675127      258.1703136
     934.0877586      654.5914485
     787.8429345      290.6127405
     868.0728249      510.8646268
     1083.284576      583.6805287
     1017.774856      503.0275292
     965.9681987      1069.749984
     1172.628006      457.1509657
     779.7395149      769.8795579
     709.6341887      380.1642423
      1149.00942      659.0443583
     956.0712215      618.6311519
     1118.744012      382.6793608
     1061.283647      601.1114972
     1030.743949      487.7628774
     1388.849267      400.2418867
     792.3027567      590.1835441
      1021.74983      725.7530958
     955.5396661      669.4849753
     614.1917482       863.843905
     788.2641494      506.0725317
     1014.239496      680.7047849
     897.7618969      487.6164578
     1304.226924      220.7345281
     987.8385608      605.7885297
     1045.882162      561.0301705
     972.4133972      334.2831108
     1149.507392      711.6443724
     1070.364524      612.5436432
     969.0500716      51.05457653
     972.7730866      611.9319273
      704.054709      691.3557923
     1015.902696      853.6316695
     1108.278494       574.426034
     665.4554365       857.314829
      827.309528      551.0151427
     1031.131848      568.3101045
     575.3158551      198.4894062
      1266.23717      401.6901693
     1100.381783      606.3967518
     1068.500609      572.5100085
     1301.234439      470.7739673
     851.7930072      700.8340466
     1434.663532      378.8989456
     809.6663108      612.3886025
      652.080957      537.3949395
     795.0074414      793.1567607
     719.0097524      858.9678486
     856.0797461       674.547353
     1051.072636      458.2551514
     727.2325911      534.2862903
     874.6591753      485.8140635
     819.4037413      371.2633341
     1130.419824       383.640639
     1465.853718      427.8230067
     652.7211654      656.3692899
     635.1245938      724.2747858
     963.7563822      459.0995253
     839.3403266      777.1930076
     895.3338113      679.3748421
     901.3361855      691.1691312
     875.7390916      624.9122561
        806.5117      556.9629795
     1047.267204      590.2639431
     1049.173388      481.8413393
     1029.929482      131.9173812
     1310.485491      582.9955383
     1102.711176      283.6094599
     1032.754687         510.2615
     1029.460523      739.9018028
     913.6287454      349.5199448
     1133.754553      478.0204689
     1107.543088      321.0849907
     938.3080209      413.4338922
     1030.661774      1051.006703
     1207.260045      931.9551634
     1420.140363      802.1960352
     1307.817114      821.8314398
     837.7414807      930.3656097
     964.9484243      780.5613461
      1125.29679      507.3460272
     1248.999506      150.0458328
     1008.946888      473.7051925
     701.2332746      500.1284874
     1151.205463      808.6897926
     1121.881524      356.0262566
     890.4650917      578.6205512
     1218.783902      473.8978081
     795.1257853      210.4679436
     926.2731143       665.094521
     1376.152396      432.3342475
     1263.089521      194.0863064
     1000.000679      24.03397106
     1433.905714      594.0578091
     645.5704668      436.8116329
     839.7821513      599.4101835
     1317.410105      854.6276456
     826.2654449      829.4907623
       880.08167      845.7880148
     734.1536272      785.4607149
      866.697811      507.4529649
     944.2496713      614.0730913
     948.9314714      643.6447186
     1142.145517      659.4657747
     1039.818839      600.2161193
     1157.861234      852.3584179
     926.4805134      360.6922293
     472.9802006      585.3347864
     970.3593494      612.2194631
     1061.427065      681.8090511
     1007.815599      568.5046971
     901.4182195      967.9539702
     651.5379505      441.6985703
      788.617402      623.9749432
     975.2719212      904.2912488
     1196.705441      734.3381231
     1043.783727      478.3015462
     864.1739935      229.5097487
     910.9238796      501.0140361
      863.519185      271.9073021
     696.9638845       772.018546
      965.685388      907.5530472
     855.7518527      49.34310201
     822.6646178      825.4016251
     1021.714342      737.3170145
     876.0916048      581.2131999
     1151.241811      814.7592636
     1108.669739      429.3347331
     823.8635387      311.1105642
     788.4300072      796.2992246
     761.4048213      912.4138252
     939.6792876      486.4038525
     1465.400342      633.2608143
     666.3170482      862.6230225
     1019.945322      620.2655829
      1428.80917      373.2939948
     923.0322843      153.0318501
     922.4996309       669.732622
     1045.426878      549.9117865
     1430.425362      369.6621297
     994.2354863      1003.553746
     593.7362576      326.4552333
     892.8502932      581.9078217
     1356.600014      268.1882734
     857.4816418      355.7677943
     1076.787534      521.2829294
     508.1257882      464.5425162
     1137.089639      528.2836736
     781.7142114      665.2267781
      852.351949      555.7196927
     1095.683297      865.1268911
     686.9196839      432.1476237
     984.5391414      83.01534673
      970.348767      367.7203793
     967.9009583      721.6330832
     1089.879531      473.1911934
     928.3808253      600.6409535
     689.3343957      143.5160391
     1238.274042      178.0058233
     766.8389277       614.171814
     1035.260333      457.0562437
      801.704538      791.6124697
     1032.896246      598.4851219
     991.1680818      661.2445736
